ts,posx_gt,posy_gt,posx_meas,posy_meas,velx,vely
5.030000000000000249e+00,-9.998782795524542166e+01,-7.539301475163011634e-01,-9.902169622986120601e+01,-2.301901700154438402e+00,-9.569632150991987274e+00,-1.644680188354716321e+01
5.040000000000000036e+00,-9.997993310292254421e+01,-9.423661778140381973e-01,-9.762630762140368290e+01,-6.410755482865080346e-01,1.467672248507708055e+01,-1.453099844615866232e+01
5.049999999999999822e+00,-9.997006512192619709e+01,-1.130768725849625289e+00,-9.938080768662594267e+01,-2.054434732349479376e+00,-8.987394369603947553e+00,-9.639182076945690625e+00
5.060000000000000497e+00,-9.995822440182736557e+01,-1.319130353813062984e+00,-1.011470049555143618e+02,-1.355980896248299539e+00,1.342493318438148542e+01,-2.872919351384040709e+01
5.070000000000000284e+00,-9.994441141007740725e+01,-1.507443625509805818e+00,-9.764493819706717659e+01,-1.779483941893179599e+00,-1.681785998609347033e+01,-1.255004408292093387e+01
5.080000000000000071e+00,-9.992862669198959225e+01,-1.695701106654331269e+00,-9.895526341146448601e+01,-1.808945408000631749e+00,-6.225819787138954453e+00,-3.520119360394422969e+00
5.089999999999999858e+00,-9.991087087071755946e+01,-1.883895365163632318e+00,-9.959758678953855338e+01,-1.072419728104932357e+00,-1.486624156270750508e+00,-1.324669472864443520e+01
5.100000000000000533e+00,-9.989114464723071762e+01,-2.072018971450622971e+00,-9.931607960059032791e+01,-1.067484352832624106e+00,3.487555818294128418e+00,-1.550512270043268614e+01
5.110000000000000320e+00,-9.986944880028660521e+01,-2.260064498717446746e+00,-1.007768235494653339e+02,-3.632328202832478148e+00,-1.054084166864264205e+00,-4.913158187790112663e+01
5.120000000000000107e+00,-9.984578418640010966e+01,-2.448024523248672146e+00,-1.008656901490110585e+02,-2.114720804695893186e+00,1.204475396393329456e+00,-2.099881837714866606e+01
5.129999999999999893e+00,-9.982015173980967404e+01,-2.635891624704369995e+00,-9.916421323862182646e+01,-1.478495432686279809e+00,-1.917728222601936761e+00,6.001636842168860397e+00
5.139999999999999680e+00,-9.979255247244039140e+01,-2.823658386413054444e+00,-1.003027071839083533e+02,-3.605904895591873327e+00,1.448919279257784787e+01,-1.828733798239320762e+01
5.150000000000000355e+00,-9.976298747386407229e+01,-3.011317395664482088e+00,-1.002118537583794335e+02,-2.272427310920469790e+00,-1.030316075999366809e+00,-1.656447029004179328e+01
5.160000000000000142e+00,-9.973145791125624271e+01,-3.198861244002290771e+00,-9.975510248951015058e+01,-3.727169641223873953e+00,-1.399419136690481480e+01,-3.028338955377860486e+01
5.169999999999999929e+00,-9.969796502935005833e+01,-3.386282527516474961e+00,-1.008343982570898731e+02,-3.295643882527012014e+00,7.884602803249705971e+00,-1.257701720255925082e+01
5.179999999999999716e+00,-9.966251015038713490e+01,-3.573573847135678161e+00,-9.856030110959966350e+01,-3.600146031274704672e+00,-1.813380804172772898e+01,-2.447252070951656577e+01
5.190000000000000391e+00,-9.962509467406539443e+01,-3.760727808919295700e+00,-9.982539332667691667e+01,-4.600950028108095502e+00,2.855512063322384364e+01,-1.755171465875898562e+01
5.200000000000000178e+00,-9.958572007748377075e+01,-3.947737024349375456e+00,-1.006301572065912922e+02,-5.643745653110165961e+00,5.731620013781121514e+00,-2.620752041140097077e+01
5.209999999999999964e+00,-9.954438791508391660e+01,-4.134594110622303198e+00,-9.923916929802977904e+01,-2.918899448350609660e+00,9.885244409544338140e+00,-6.307693843819048851e+00
5.219999999999999751e+00,-9.950109981858882691e+01,-4.321291690940263663e+00,-9.995681461327720285e+01,-4.635143735148505861e+00,-3.870216694150219183e-01,-2.832769877000479397e+01
5.230000000000000426e+00,-9.945585749693843525e+01,-4.507822394802462718e+00,-9.924801870952194349e+01,-6.273180024169986879e+00,-4.140614355459622864e+00,-2.273958313276273202e+01
5.240000000000000213e+00,-9.940866273622214067e+01,-4.694178858296104373e+00,-9.783785650018543834e+01,-4.657294722803553277e+00,6.196645508567648619e+00,-1.470143014441756257e+01
5.250000000000000000e+00,-9.935951739960827922e+01,-4.880353724387102687e+00,-1.002989899395677327e+02,-2.914051351682457991e+00,2.785730284398249879e+00,-2.031696954241148134e+01
5.259999999999999787e+00,-9.930842342727058281e+01,-5.066339643210527655e+00,-9.920104488990112657e+01,-5.321146431073217720e+00,8.075638986491934901e+00,-1.166548221806332641e+01
5.270000000000000462e+00,-9.925538283631161107e+01,-5.252129272360762435e+00,-9.916799132517697046e+01,-6.907663191219410415e+00,-9.915938115555764654e+00,-3.137039078003652293e+01
5.280000000000000249e+00,-9.920039772068305695e+01,-5.437715277181371043e+00,-9.899492752852597732e+01,-7.024308373513465042e+00,3.871227799155150251e-01,-2.219725423338687165e+00
5.290000000000000036e+00,-9.914347025110313893e+01,-5.623090331054656943e+00,-9.812083798197485862e+01,-6.061532389983486979e+00,-4.778130267342344695e+00,-2.532310005612413306e+01
5.299999999999999822e+00,-9.908460267497088125e+01,-5.808247115690906348e+00,-9.950662307088727232e+01,-7.708195080131232224e+00,-7.006713739500545657e+00,-2.496796930386704361e+00
5.310000000000000497e+00,-9.902379731627739545e+01,-5.993178321417302001e+00,-9.964975971860424409e+01,-5.541986111775142554e+00,9.808270371924207254e+00,-2.599544149383313396e+01
5.320000000000000284e+00,-9.896105657551413515e+01,-6.177876647466493232e+00,-9.889566556367135775e+01,-6.322277627443595449e+00,9.605629439166957440e+00,-2.263956062008777792e+01
5.330000000000000071e+00,-9.889638292957810961e+01,-6.362334802264823175e+00,-9.750141878318635236e+01,-5.772182436047654797e+00,-2.974465480841465670e+00,-2.255048097016883801e+01
5.339999999999999858e+00,-9.882977893167411310e+01,-6.546545503720182069e+00,-9.881822864016619690e+01,-5.079284962975274098e+00,6.480041208618524173e+00,-2.476904943794419722e+01
5.350000000000000533e+00,-9.876124721121395567e+01,-6.730501479509496399e+00,-9.622988002982057765e+01,-5.371835695648592868e+00,-4.617180360484552715e+00,-3.198103688214629159e+01
5.360000000000000320e+00,-9.869079047371259605e+01,-6.914195467365825465e+00,-9.830242321536981365e+01,-6.233400940568508020e+00,9.609062273349984196e+00,-1.139215193633498302e+01
5.370000000000000107e+00,-9.861841150068140394e+01,-7.097620215365062712e+00,-9.856608458167814035e+01,-8.981159486721324470e+00,2.462858482588273290e+01,-1.561265682439605840e+01
5.379999999999999893e+00,-9.854411314951829581e+01,-7.280768482212230275e+00,-1.006134120309655913e+02,-5.562383033931745047e+00,6.478021065405901169e+00,-2.765804241268874364e+01
5.389999999999999680e+00,-9.846789835339495767e+01,-7.463633037527353409e+00,-9.812835061628446454e+01,-7.122806133450875876e+00,-4.292494374659768575e+00,-2.853065615198417504e+01
5.400000000000000355e+00,-9.838977012114104070e+01,-7.646206662130902387e+00,-9.812549767298260406e+01,-8.017649864228427958e+00,3.288162839745926824e+00,-2.760435513257026940e+01
5.410000000000000142e+00,-9.830973153712537282e+01,-7.828482148328794743e+00,-9.722873576872589751e+01,-7.368816327452598181e+00,1.175305112165080423e+01,-7.975539994833495072e+00
5.419999999999999929e+00,-9.822778576113421423e+01,-8.010452300196940101e+00,-9.701321534868742447e+01,-9.174259619323963832e+00,1.839686486474673188e+01,-4.509694015909976983e+00
5.429999999999999716e+00,-9.814393602824647189e+01,-8.192109933865324933e+00,-9.943514161297608211e+01,-8.679249462476585464e+00,-6.186177101094347819e+00,-2.640793578998848190e+01
5.440000000000000391e+00,-9.805818564870604348e+01,-8.373447877801622141e+00,-9.903784600256362580e+01,-7.244038534182892342e+00,7.841385602714639802e+00,-2.318365348456712383e+01
5.450000000000000178e+00,-9.797053800779106325e+01,-8.554458973094302365e+00,-9.780094754415765124e+01,-7.912123899814131001e+00,9.126519118065470337e+00,-2.100811363653768638e+01
5.459999999999999964e+00,-9.788099656568033424e+01,-8.735136073735265683e+00,-9.812075149795909113e+01,-8.408753052457491606e+00,8.310913144515380324e+00,-1.497918854689027057e+01
5.469999999999999751e+00,-9.778956485731667669e+01,-8.915472046901948389e+00,-9.781880681197324634e+01,-9.213142130715567646e+00,-8.672297962557070861e+00,-2.642658371260070638e+00
5.480000000000000426e+00,-9.769624649226736324e+01,-9.095459773238912859e+00,-9.740677860071940586e+01,-8.767421274024744804e+00,1.239051854316812751e-01,-2.279902929457270488e+01
5.490000000000000213e+00,-9.760104515458166929e+01,-9.275092147138913390e+00,-9.569154592696490624e+01,-1.142539599558282326e+01,1.084329909524390345e+01,-2.138433766084606091e+01
5.500000000000000000e+00,-9.750396460264539655e+01,-9.454362077023406030e+00,-9.644007383001465428e+01,-9.028672566259487553e+00,2.275945701469891169e+00,-1.691572263714227375e+01
5.509999999999999787e+00,-9.740500866903249744e+01,-9.633262485622520188e+00,-9.668442704936479970e+01,-1.044808087844451983e+01,1.156406935036660144e+01,-2.648001973955409483e+01
5.520000000000000462e+00,-9.730418126035380055e+01,-9.811786310254451138e+00,-9.663450548433162623e+01,-9.945981778332882328e+00,2.175445815924761916e+01,-1.370848328406385264e+00
5.530000000000000249e+00,-9.720148635710276608e+01,-9.989926503104282318e+00,-9.804798198306710333e+01,-7.561226553522406135e+00,-6.066195585190776285e+00,-5.181300248505859685e+00
5.540000000000000036e+00,-9.709692801349831370e+01,-1.016767603150222499e+01,-9.648624153049185281e+01,-1.152214590287638174e+01,6.952985373346324494e+00,-2.029276147468674196e+01
5.549999999999999822e+00,-9.699051035732482262e+01,-1.034502787820125569e+01,-9.834170054274729011e+01,-8.364844834786945071e+00,-1.839935268086448872e+01,-1.799530819276183280e+01
5.560000000000000497e+00,-9.688223758976914723e+01,-1.052197504165414088e+01,-9.527895018383647141e+01,-9.977399567127212876e+00,1.219776666792329678e+01,-4.426958855565819917e+00
5.570000000000000284e+00,-9.677211398525474806e+01,-1.069851053628984872e+01,-9.522893382529605333e+01,-1.064388325635872867e+01,1.976250007154986221e+00,3.745472857693222579e+00
5.580000000000000071e+00,-9.666014389127298045e+01,-1.087462739278933022e+01,-9.488694792721702242e+01,-1.121787769178168048e+01,-2.283356713626793777e+01,-1.430647219497140910e+01
5.589999999999999858e+00,-9.654633172821142750e+01,-1.105031865836064853e+01,-9.459017641360605921e+01,-1.052301055135847285e+01,4.848032318523353368e+00,-1.428231835581283349e+01
5.600000000000000533e+00,-9.643068198917940492e+01,-1.122557739701347224e+01,-9.417836134867920350e+01,-1.174682726199873173e+01,4.276836674301057073e+00,-2.381827047182159518e+01
5.610000000000000320e+00,-9.631319923983059539e+01,-1.140039668983289012e+01,-9.583449583340133415e+01,-1.180602451772518968e+01,1.666824649335260489e+01,3.575447449851356652e+00
5.620000000000000107e+00,-9.619388811818276963e+01,-1.157476963525255975e+01,-9.514479102442608394e+01,-1.149425992803482721e+01,6.316921682961445406e+00,-8.224995774427437567e+00
5.629999999999999893e+00,-9.607275333443472221e+01,-1.174868934932717046e+01,-9.730942969559582423e+01,-1.165920677737158684e+01,1.835141630095864684e+01,-2.813238148994186005e+01
5.639999999999999680e+00,-9.594979967078029404e+01,-1.192214896600420992e+01,-9.525354991754471712e+01,-1.279779048726157598e+01,2.676225679405663271e+01,-8.054780541099470170e+00
5.650000000000000355e+00,-9.582503198121960963e+01,-1.209514163739502024e+01,-9.579986459369982299e+01,-1.135637630527704722e+01,-1.811625366326090614e+01,-1.586416891767956550e+01
5.660000000000000142e+00,-9.569845519136740108e+01,-1.226766053404514700e+01,-9.380758875399489227e+01,-1.268872803518208592e+01,6.591576194926478394e+00,-3.391719043300918557e+00
5.669999999999999929e+00,-9.557007429825860356e+01,-1.243969884520394942e+01,-9.570561289460445664e+01,-1.349924492742802862e+01,2.326128451381711670e+01,-1.325408919214320846e+01
5.679999999999999716e+00,-9.543989437015105182e+01,-1.261124977909348033e+01,-9.643538226427602922e+01,-1.226652371131723918e+01,5.731403158152333255e+00,1.307712185784964731e+00
5.690000000000000391e+00,-9.530792054632540555e+01,-1.278230656317661307e+01,-9.683585980203756094e+01,-1.266871914720767656e+01,5.178220556431281096e+00,-2.435331636252654164e+01
5.700000000000000178e+00,-9.517415803688226106e+01,-1.295286244442440626e+01,-9.441214542858566006e+01,-1.175502575494297552e+01,1.165653675311404669e+01,-1.193274530478729822e+01
5.709999999999999964e+00,-9.503861212253643487e+01,-1.312291068958270657e+01,-9.578446281927728023e+01,-1.301000712391650183e+01,2.567006411036688718e+01,-3.004097948440922394e+01
5.719999999999999751e+00,-9.490128815440854737e+01,-1.329244458543796625e+01,-9.436315227248624637e+01,-1.377178321406329253e+01,6.597533527765746086e+00,-1.545748458179575557e+01
5.730000000000000426e+00,-9.476219155381372161e+01,-1.346145743908226500e+01,-9.553281747554768799e+01,-1.531113500262491378e+01,1.788278520570795749e+01,-1.973975476947705232e+01
5.740000000000000213e+00,-9.462132781204758203e+01,-1.362994257817753585e+01,-9.299099094305147162e+01,-1.297131096844628395e+01,1.229801102649716249e+01,-2.913846536270344956e+01
5.750000000000000000e+00,-9.447870249016945365e+01,-1.379789335121898119e+01,-9.253305653967201749e+01,-1.271969067405146525e+01,1.496690762378390538e+01,-1.402316005824831890e+01
5.759999999999999787e+00,-9.433432121878281862e+01,-1.396530312779765914e+01,-9.404572865099555656e+01,-1.383307028566705377e+01,1.148206196104965926e+01,-1.868660542375020128e+01
5.770000000000000462e+00,-9.418818969781307260e+01,-1.413216529886224038e+01,-9.335329104186730831e+01,-1.329451978173678661e+01,9.634458045632110057e+00,-2.176763325023120643e+01
5.780000000000000249e+00,-9.404031369628242487e+01,-1.429847327697992654e+01,-9.540042027432636473e+01,-1.341999320350677927e+01,1.260158191784439552e+01,-1.377475078881127502e+01
5.790000000000000036e+00,-9.389069905208222622e+01,-1.446422049659650710e+01,-9.341013241135333089e+01,-1.535469325085509240e+01,6.285727272369513230e+00,-7.507102059652019932e-01
5.799999999999999822e+00,-9.373935167174244043e+01,-1.462940041429555471e+01,-9.331817592973452236e+01,-1.551467093035600797e+01,2.095721700698999612e+01,-2.295928947232930994e+01
5.810000000000000497e+00,-9.358627753019850104e+01,-1.479400650905675185e+01,-9.436286600389081514e+01,-1.353041436895387051e+01,2.740087926948064379e+01,4.013364084711483315e+00
5.820000000000000284e+00,-9.343148267055541112e+01,-1.495803228251332939e+01,-9.385363824896468543e+01,-1.336477169931883680e+01,6.957839070894182854e+00,-1.694363798733401083e+01
5.830000000000000071e+00,-9.327497320384917145e+01,-1.512147125920860802e+01,-9.152043622813414459e+01,-1.521093260212689202e+01,2.910473017509951177e+01,-1.238216786250536572e+01
5.839999999999999858e+00,-9.311675530880553708e+01,-1.528431698685164086e+01,-9.245418890204271634e+01,-1.579931943550102247e+01,1.560445544302632470e+01,-2.132356018210605697e+01
5.850000000000000533e+00,-9.295683523159610218e+01,-1.544656303657193597e+01,-9.233198847287380318e+01,-1.825027551469839437e+01,3.810659050541026716e+01,-1.967419620096954347e+01
5.860000000000000320e+00,-9.279521928559168487e+01,-1.560820300317326037e+01,-9.301296048016563134e+01,-1.547997535959990500e+01,6.853017181576332106e+00,-1.277091398931118960e+01
5.870000000000000107e+00,-9.263191385111311149e+01,-1.576923050538650450e+01,-9.203438517339688474e+01,-1.433987134806589303e+01,2.635905878334481400e+01,-2.841840866455587644e+01
5.879999999999999893e+00,-9.246692537517930077e+01,-1.592963918612160334e+01,-9.323412899475755466e+01,-1.685833090813130042e+01,1.450202415492293540e+01,-1.893035586646843882e+01
5.889999999999999680e+00,-9.230026037125277583e+01,-1.608942271271850544e+01,-9.168897540399937895e+01,-1.631911075021161750e+01,2.292055127358749189e+01,-1.055552028370593831e+01
5.900000000000000355e+00,-9.213192541898251875e+01,-1.624857477719717735e+01,-9.161108470097698842e+01,-1.670751737032032480e+01,1.112466316217989082e+01,-9.152220488019105815e+00
5.910000000000000142e+00,-9.196192716394421041e+01,-1.640708909650662051e+01,-9.350221738179671149e+01,-1.743665769660554332e+01,2.141343991776243527e+01,-2.716746636267003012e+01
5.919999999999999929e+00,-9.179027231737786963e+01,-1.656495941277293227e+01,-9.193373440690095322e+01,-1.718848246316331796e+01,1.914900181584808436e+01,-1.754119470230669009e+01
5.929999999999999716e+00,-9.161696765592293445e+01,-1.672217949354634214e+01,-9.154818443373386572e+01,-1.736907654926535116e+01,1.355855218127473272e+01,-1.532465588390998867e+01
5.940000000000000391e+00,-9.144202002135067175e+01,-1.687874313204726562e+01,-9.218912846997265831e+01,-1.660502178091592285e+01,9.507782768232413417e+00,-1.104228170814539212e+01
5.950000000000000178e+00,-9.126543632029415676e+01,-1.703464414741133481e+01,-9.036458423193865030e+01,-1.801020687108981733e+01,1.662021010883071170e+01,-7.798755747818914230e+00
5.959999999999999964e+00,-9.108722352397553834e+01,-1.718987638493340597e+01,-9.146815743587049496e+01,-1.562611071706333021e+01,1.624145605749506771e+01,-1.022747782845577902e+01
5.969999999999999751e+00,-9.090738866793086004e+01,-1.734443371631054376e+01,-9.141733154662703953e+01,-1.661677222831514555e+01,1.735904721985982846e+01,-1.876617885137347486e+01
5.980000000000000426e+00,-9.072593885173232309e+01,-1.749831003988395040e+01,-9.158421651679081776e+01,-1.741218897289299150e+01,1.983584470825616108e+01,-6.170538156860546408e+00
5.990000000000000213e+00,-9.054288123870797733e+01,-1.765149928087985032e+01,-8.850291331017901086e+01,-1.852425049568808646e+01,1.067046534582440742e+01,-2.473148064787459077e+00
6.000000000000000000e+00,-9.035822305565892520e+01,-1.780399539164930900e+01,-8.926997614398601399e+01,-1.734522573002344004e+01,1.042591588906393696e+01,-1.462425545612289213e+01
6.009999999999999787e+00,-9.017197159257406724e+01,-1.795579235190698952e+01,-9.175170325451064457e+01,-1.652543110377656888e+01,1.833547771534046333e+01,-4.648766007034096148e+00
6.020000000000000462e+00,-8.998413420234224702e+01,-1.810688416896881847e+01,-8.974027422058821912e+01,-1.962698751222960070e+01,1.757312419403972115e+01,-1.676420414122110358e+01
6.030000000000000249e+00,-8.979471830046199443e+01,-1.825726487798856823e+01,-8.985095728737269383e+01,-1.874676161704254085e+01,3.219064328698036093e+01,-5.629365014433080461e+00
6.040000000000000036e+00,-8.960373136474879630e+01,-1.840692854219334151e+01,-8.860760401683285181e+01,-1.757142068746806984e+01,8.761827955964786696e+00,-5.170225076763287575e+00
6.049999999999999822e+00,-8.941118093503983744e+01,-1.855586925311794033e+01,-8.816585132417800708e+01,-1.819481377748301298e+01,1.218633904894848641e+01,-2.693490030741972419e+01
6.060000000000000497e+00,-8.921707461289639696e+01,-1.870408113083812296e+01,-8.729959293540267140e+01,-1.783614117238831653e+01,9.368551043305110682e+00,-2.137148389411729710e+01
6.070000000000000284e+00,-8.902142006130370078e+01,-1.885155832420273825e+01,-8.902468202639684591e+01,-2.091663443737154893e+01,6.616362529545687821e+00,1.087657516685768044e+01
6.080000000000000071e+00,-8.882422500436844359e+01,-1.899829501106471241e+01,-8.829231641247785944e+01,-1.979453564367480922e+01,2.894359987969329850e+01,-2.118001711366770934e+01
6.089999999999999858e+00,-8.862549722701380972e+01,-1.914428539851090250e+01,-9.006075907461352870e+01,-1.829149846859214534e+01,3.323310422557383959e+01,-1.211818656230033397e+01
6.100000000000000533e+00,-8.842524457467217758e+01,-1.928952372309078811e+01,-8.862514018549946115e+01,-1.863067695708590676e+01,1.807732868505771862e+01,-1.462265011549271776e+01
6.110000000000000320e+00,-8.822347495297536568e+01,-1.943400425104400142e+01,-8.708733720829016534e+01,-1.814476292762950038e+01,3.058959472504285770e+01,-1.772490864743593164e+01
6.120000000000000107e+00,-8.802019632744256228e+01,-1.957772127852668831e+01,-8.882342294156688922e+01,-1.974193634323648538e+01,1.450985405071510392e+01,-3.000376402945686038e+01
6.129999999999999893e+00,-8.781541672316582492e+01,-1.972066913183669001e+01,-8.798177194874585894e+01,-1.992851291414084614e+01,1.995695495087259630e+01,-1.943908086769432586e+01
6.140000000000000568e+00,-8.760914422449330630e+01,-1.986284216763752042e+01,-8.692749052886264849e+01,-1.975058877497481546e+01,3.119460133323289597e+01,-1.511521351347294839e+01
6.150000000000000355e+00,-8.740138697471005003e+01,-2.000423477318116738e+01,-8.582130342804018142e+01,-2.069212293649521328e+01,3.636906903734662677e+01,-1.488210173949370230e+01
6.160000000000000142e+00,-8.719215317571654111e+01,-2.014484136652966484e+01,-8.651507666666815055e+01,-1.986358048726714998e+01,3.977289097302602272e+01,-9.810054233268450830e+00
6.169999999999999929e+00,-8.698145108770489742e+01,-2.028465639677546761e+01,-8.691106397341191325e+01,-2.181551290141559463e+01,3.274975669285961288e+00,-3.419507673616514865e+00
6.179999999999999716e+00,-8.676928902883277317e+01,-2.042367434426057926e+01,-8.629534672313072008e+01,-2.062409024539784852e+01,2.601699172885925648e+01,2.219689624675629247e+00
6.190000000000000391e+00,-8.655567537489498875e+01,-2.056188972079447197e+01,-8.638113938890808186e+01,-2.096496639883332236e+01,7.000536689913387178e+00,-2.827821010199187768e+01
6.200000000000000178e+00,-8.634061855899281568e+01,-2.069929706987074525e+01,-8.752566975772543856e+01,-1.897080064288999779e+01,1.985718496118729703e+01,-1.375568739569644272e+01
6.209999999999999964e+00,-8.612412707120111577e+01,-2.083589096688253406e+01,-8.686972325432687114e+01,-2.113932821287049180e+01,2.005018284602578049e+01,-2.495657720145715075e+01
6.219999999999999751e+00,-8.590620945823313548e+01,-2.097166601933666996e+01,-8.396611167957456701e+01,-2.319460033459069237e+01,1.799844071791621047e+01,-2.546819081787301542e+00
6.230000000000000426e+00,-8.568687432310309759e+01,-2.110661686706656681e+01,-8.648283768284413497e+01,-2.151015212576654534e+01,2.103621384056643961e+01,-1.698396114884397079e+01
6.240000000000000213e+00,-8.546613032478657601e+01,-2.124073818244383105e+01,-8.533726620360754112e+01,-2.096277890641742658e+01,-8.400000000000000000e+01,-2.100000000000000000e+01
6.250000000000000000e+00,-8.524398617787865362e+01,-2.137402467058858235e+01,-8.337493616397874518e+01,-2.127276348887939150e+01,1.956237334861131316e+01,3.681474059867507975e+00
6.259999999999999787e+00,-8.502045065224987752e+01,-2.150647106957849175e+01,-8.465319410633567543e+01,-2.181166016856713341e+01,2.360797232040896176e+01,5.122796558047699733e-01
6.270000000000000462e+00,-8.479553257270005417e+01,-2.163807215065651235e+01,-8.693519314899030803e+01,-2.211199841563753310e+01,3.078000644832933119e+00,-6.594483844257529093e+00
6.280000000000000249e+00,-8.456924081860982767e+01,-2.176882271843729910e+01,-8.402611631562756145e+01,-2.075007285080789288e+01,2.525417942922151937e+01,-1.818015848090994524e+01
6.290000000000000036e+00,-8.434158432359018320e+01,-2.189871761111231763e+01,-8.557394680389988650e+01,-2.109874674368444758e+01,5.119614765309378868e+00,-2.273692550729580120e+01
6.299999999999999822e+00,-8.411257207512973366e+01,-2.202775170065362076e+01,-8.267500193950201037e+01,-2.104378022352702615e+01,2.422400332207057261e+01,-8.913754282766539916e+00
6.310000000000000497e+00,-8.388221311423991722e+01,-2.215591989301629638e+01,-8.478961889083760184e+01,-2.249545703360714910e+01,1.974082317432123546e+01,-1.021167423931982299e+01
6.320000000000000284e+00,-8.365051653509806329e+01,-2.228321712833956525e+01,-8.321717979753780980e+01,-2.297280744126400975e+01,1.926432720351089500e+01,-1.170239598556683092e+01
6.330000000000000071e+00,-8.341749148468839792e+01,-2.240963838114655005e+01,-8.300696803325686801e+01,-2.354396841028428256e+01,1.959310910431947406e+01,-1.428172869116817090e+01
6.339999999999999858e+00,-8.318314716244090334e+01,-2.253517866054265539e+01,-8.377264465975099483e+01,-2.312637640731750466e+01,7.700000000000000000e+01,1.300000000000000000e+02
6.350000000000000533e+00,-8.294749281986815959e+01,-2.265983301041260844e+01,-8.259707339523660607e+01,-2.323076201180099076e+01,2.344300614963342966e+01,-8.816780703918531970e+00
6.360000000000000320e+00,-8.271053776020011128e+01,-2.278359650961612104e+01,-8.193426443753888577e+01,-2.193914593299805560e+01,9.946477862044700302e+00,4.061457465851850301e+00
6.370000000000000107e+00,-8.247229133801677392e+01,-2.290646427218215919e+01,-8.305514831138515319e+01,-2.442731860725814386e+01,3.143339485451275550e+01,7.397314079180326019e-01
6.379999999999999893e+00,-8.223276295887896481e+01,-2.302843144750184123e+01,-8.199928326821303415e+01,-2.399853229312542524e+01,2.695508928418803407e+01,-9.994772722277396326e+00
6.390000000000000568e+00,-8.199196207895694499e+01,-2.314949322051992908e+01,-8.177320384390839081e+01,-2.303211698128699680e+01,2.968804596658543460e+01,-1.679868469382532581e+01
6.400000000000000355e+00,-8.174989820465714274e+01,-2.326964481192491263e+01,-8.307606219199864483e+01,-2.378260677300510295e+01,4.822486368427843217e+01,-9.117979317522820537e+00
6.410000000000000142e+00,-8.150658089224683067e+01,-2.338888147833769438e+01,-8.164408696164264256e+01,-2.458726353144311005e+01,2.241853574676492755e+01,-1.200642466371327188e+01
6.419999999999999929e+00,-8.126201974747687018e+01,-2.350719851249885295e+01,-7.958956529953995584e+01,-2.262074258124311754e+01,4.253803913654873270e+01,-4.673234838188001561e+00
6.429999999999999716e+00,-8.101622442520250900e+01,-2.362459124345447137e+01,-8.123852609080675791e+01,-2.442425615384602722e+01,2.714514723588028744e+01,-5.352957952483068382e+00
6.440000000000000391e+00,-8.076920462900220343e+01,-2.374105503674053708e+01,-8.272892106172557192e+01,-2.213240991112829903e+01,2.872660247422628998e+01,-5.396656579268233500e+00
6.450000000000000178e+00,-8.052097011079453637e+01,-2.385658529456591026e+01,-7.999625683821420807e+01,-2.367333836501989097e+01,2.806269139977776916e+01,-3.158139305860782642e+01
6.459999999999999964e+00,-8.027153067045324519e+01,-2.397117745599383198e+01,-7.926819307582091767e+01,-2.324419425858123134e+01,2.491992559068576796e+01,-1.749516283881826695e+01
6.469999999999999751e+00,-8.002089615542033130e+01,-2.408482699712198283e+01,-7.924689442019312935e+01,-2.514410139300115787e+01,2.458423482275845373e+01,-1.225813335143546290e+01
6.480000000000000426e+00,-7.976907646031727950e+01,-2.419752943126107780e+01,-7.931358454847192263e+01,-2.443784766758712479e+01,3.065108580577649278e+01,-1.029388115447819807e+01
6.490000000000000213e+00,-7.951608152655448691e+01,-2.430928030911199400e+01,-8.007761884111242523e+01,-2.453939556202807282e+01,3.926515652232082942e+01,-2.143096543763007844e+00
6.500000000000000000e+00,-7.926192134193873073e+01,-2.442007521894142030e+01,-8.026082528806044536e+01,-2.393744543297583149e+01,3.200000000000000000e+01,-5.100000000000000000e+01
6.509999999999999787e+00,-7.900660594027890227e+01,-2.452990978675603273e+01,-7.988087641257749283e+01,-2.491034175180459442e+01,1.100000000000000000e+01,1.250000000000000000e+02
6.520000000000000462e+00,-7.875014540098989357e+01,-2.463877967647515632e+01,-7.972462340875634368e+01,-2.408607903231671798e+01,9.291592651692738514e+00,-1.059217833121293317e+01
6.530000000000000249e+00,-7.849254984869466512e+01,-2.474668059010196330e+01,-7.928548271031843342e+01,-2.399239127981266506e+01,1.833010357039460558e+01,-4.916507367304578935e+00
6.540000000000000036e+00,-7.823382945282455125e+01,-2.485360826789313649e+01,-7.948563072552190079e+01,-2.508793582179710313e+01,8.082677265129611044e+00,-1.382255156569723198e+00
6.549999999999999822e+00,-7.797399442721777518e+01,-2.495955848852704761e+01,-7.678574546565718606e+01,-2.454952793611490947e+01,3.562955238739925790e+01,-1.241772325831937529e+01
6.560000000000000497e+00,-7.771305502971624435e+01,-2.506452706927040097e+01,-7.780117495484186918e+01,-2.286078487017717009e+01,2.112255879587116070e+01,-4.401981152358408700e+00
6.570000000000000284e+00,-7.745102156176055530e+01,-2.516850986614336705e+01,-7.768651263140201024e+01,-2.550182712707067623e+01,2.301068839341385441e+01,-2.877873778564656249e+01
6.580000000000000071e+00,-7.718790436798336430e+01,-2.527150277408317081e+01,-7.761630315124043022e+01,-2.541746418716246936e+01,3.200236821100420315e+01,2.588659527350589684e-01
